,alt,src,species_code
4815,Andaman Teal,326211311,andtea1
4816,Andaman Teal,544883661,andtea1
4817,Andaman Teal,506880131,andtea1
4818,Andaman Teal,302949051,andtea1
4819,Andaman Teal,421304331,andtea1
4820,Andaman Teal,506880151,andtea1
4821,Andaman Teal,407200921,andtea1
4822,Andaman Teal,204380111,andtea1
4823,Andaman Teal,204376481,andtea1
4824,Andaman Teal,506880141,andtea1
4825,Andaman Teal,137585281,andtea1
4826,Andaman Teal,204693571,andtea1
4827,Andaman Teal,129287351,andtea1
4828,Andaman Teal,204376501,andtea1
4829,Andaman Teal,204376491,andtea1
4830,Andaman Teal,78390301,andtea1
4831,Andaman Teal,321780971,andtea1
4832,Andaman Teal,519727071,andtea1
4833,Andaman Teal,344018351,andtea1
4834,Andaman Teal,611688703,andtea1
4835,Andaman Teal,487659471,andtea1
4836,Andaman Teal,429872721,andtea1
4837,Andaman Teal,429872711,andtea1
4838,Andaman Teal,420733561,andtea1
4839,Andaman Teal,411634161,andtea1
4840,Andaman Teal,340747501,andtea1
4841,Andaman Teal,137585251,andtea1
4842,Andaman Teal,204380101,andtea1
4843,Andaman Teal,136873191,andtea1
4844,Andaman Teal,136873181,andtea1
4845,Sunda Teal,119997651,suntea1
4846,Sunda Teal,516614461,suntea1
4847,Sunda Teal,205959221,suntea1
4848,Sunda Teal,588281501,suntea1
4849,Sunda Teal,393791721,suntea1
4850,Sunda Teal,393791681,suntea1
4851,Sunda Teal,168554091,suntea1
4852,Sunda Teal,204498421,suntea1
4853,Sunda Teal,73175001,suntea1
4854,Sunda Teal,48290671,suntea1
4855,Sunda Teal,124100901,suntea1
4856,Sunda Teal,609305401,suntea1
4857,Sunda Teal,108038531,suntea1
4858,Sunda Teal,192312481,suntea1
4859,Sunda Teal,172277361,suntea1
4860,Sunda Teal,204861401,suntea1
4861,Sunda Teal,204861371,suntea1
4862,Sunda Teal,73174991,suntea1
4863,Sunda Teal,79632211,suntea1
4864,Sunda Teal,485535461,suntea1
4865,Sunda Teal,165094251,suntea1
4866,Sunda Teal,393791731,suntea1
4867,Sunda Teal,393791701,suntea1
4868,Sunda Teal,262516411,suntea1
4869,Sunda Teal,262516271,suntea1
4870,Sunda Teal,218652901,suntea1
4871,Sunda Teal,218652891,suntea1
4872,Sunda Teal,187188761,suntea1
4873,Sunda Teal,168066601,suntea1
4874,Sunda Teal,124704701,suntea1
4875,Gray Teal,390069621,gretea1
4876,Gray Teal,285569871,gretea1
4877,Gray Teal,395806071,gretea1
4878,Gray Teal,611930930,gretea1
4879,Gray Teal,262978421,gretea1
4880,Gray Teal,532879761,gretea1
4881,Gray Teal,54862751,gretea1
4882,Gray Teal,84413321,gretea1
4883,Gray Teal,103328201,gretea1
4884,Gray Teal,143488341,gretea1
4885,Gray Teal,237997451,gretea1
4886,Gray Teal,271418541,gretea1
4887,Gray Teal,134947081,gretea1
4888,Gray Teal,51411521,gretea1
4889,Gray Teal,50525901,gretea1
4890,Gray Teal,307902111,gretea1
4891,Gray Teal,51411511,gretea1
4892,Gray Teal,51411501,gretea1
4893,Gray Teal,523181961,gretea1
4894,Gray Teal,309266841,gretea1
4895,Gray Teal,404389601,gretea1
4896,Gray Teal,611946695,gretea1
4897,Gray Teal,262981361,gretea1
4898,Gray Teal,179665401,gretea1
4899,Gray Teal,165795951,gretea1
4900,Gray Teal,612567504,gretea1
4901,Gray Teal,205227871,gretea1
4902,Gray Teal,157832971,gretea1
4903,Gray Teal,565312881,gretea1
4904,Gray Teal,141351831,gretea1
4905,Chestnut Teal,390833231,chetea1
4906,Chestnut Teal,196881261,chetea1
4907,Chestnut Teal,370701051,chetea1
4908,Chestnut Teal,214765311,chetea1
4909,Chestnut Teal,137944381,chetea1
4910,Chestnut Teal,51411771,chetea1
4911,Chestnut Teal,51411801,chetea1
4912,Chestnut Teal,356495641,chetea1
4913,Chestnut Teal,51411831,chetea1
4914,Chestnut Teal,482005221,chetea1
4915,Chestnut Teal,51411791,chetea1
4916,Chestnut Teal,459265311,chetea1
4917,Chestnut Teal,459265401,chetea1
4918,Chestnut Teal,306008481,chetea1
4919,Chestnut Teal,214779271,chetea1
4920,Chestnut Teal,247816281,chetea1
4921,Chestnut Teal,182874541,chetea1
4922,Chestnut Teal,262735061,chetea1
4923,Chestnut Teal,104898071,chetea1
4924,Chestnut Teal,51411841,chetea1
4925,Chestnut Teal,106306811,chetea1
4926,Chestnut Teal,445816461,chetea1
4927,Chestnut Teal,106306801,chetea1
4928,Chestnut Teal,187206631,chetea1
4929,Chestnut Teal,149533711,chetea1
4930,Chestnut Teal,202662041,chetea1
4931,Chestnut Teal,182874521,chetea1
4932,Chestnut Teal,202391951,chetea1
4933,Chestnut Teal,106306821,chetea1
4934,Chestnut Teal,609413081,chetea1
4935,Bernier's Teal,46523211,bertea1
4936,Bernier's Teal,46523241,bertea1
4937,Bernier's Teal,205148691,bertea1
4938,Bernier's Teal,205153091,bertea1
4939,Bernier's Teal,204510701,bertea1
4940,Bernier's Teal,46523221,bertea1
4941,Bernier's Teal,46523281,bertea1
4942,Bernier's Teal,46523271,bertea1
4943,Bernier's Teal,175023371,bertea1
4944,Bernier's Teal,76011451,bertea1
4945,Bernier's Teal,122290531,bertea1
4946,Bernier's Teal,206144081,bertea1
4947,Bernier's Teal,46523261,bertea1
4948,Bernier's Teal,46523291,bertea1
4949,Bernier's Teal,154139571,bertea1
4950,Bernier's Teal,143137641,bertea1
4951,Bernier's Teal,123644701,bertea1
4952,Bernier's Teal,560304671,bertea1
4953,Bernier's Teal,560304661,bertea1
4954,Bernier's Teal,530756481,bertea1
4955,Bernier's Teal,71371981,bertea1
4956,Bernier's Teal,512603121,bertea1
4957,Bernier's Teal,495883641,bertea1
4958,Bernier's Teal,354116731,bertea1
4959,Bernier's Teal,513295631,bertea1
4960,Bernier's Teal,175023381,bertea1
4961,Bernier's Teal,173706181,bertea1
4962,Bernier's Teal,143137621,bertea1
4963,Bernier's Teal,530756471,bertea1
4964,Bernier's Teal,483463411,bertea1
4965,Auckland Islands Teal,116831361,auitea1
4966,Auckland Islands Teal,293489741,auitea1
4967,Auckland Islands Teal,294192391,auitea1
4968,Auckland Islands Teal,294192251,auitea1
4969,Auckland Islands Teal,294192331,auitea1
4970,Auckland Islands Teal,294192141,auitea1
4971,Auckland Islands Teal,116831341,auitea1
4972,Auckland Islands Teal,294192401,auitea1
4973,Auckland Islands Teal,294192021,auitea1
4974,Auckland Islands Teal,293489781,auitea1
4975,Auckland Islands Teal,293489761,auitea1
4976,Auckland Islands Teal,294192171,auitea1
4977,Auckland Islands Teal,293489771,auitea1
4978,Auckland Islands Teal,293489731,auitea1
4979,Auckland Islands Teal,105071511,auitea1
4980,Auckland Islands Teal,294192091,auitea1
4981,Auckland Islands Teal,293489801,auitea1
4982,Auckland Islands Teal,293489791,auitea1
4983,Auckland Islands Teal,293489711,auitea1
4984,Auckland Islands Teal,293489751,auitea1
4985,Auckland Islands Teal,293489721,auitea1
4986,Auckland Islands Teal,294192191,auitea1
4987,Auckland Islands Teal,294192001,auitea1
4988,Auckland Islands Teal,612775763,auitea1
4989,Auckland Islands Teal,544919201,auitea1
4990,Auckland Islands Teal,205107871,auitea1
4991,Auckland Islands Teal,544919191,auitea1
4992,Auckland Islands Teal,535260061,auitea1
4993,Auckland Islands Teal,308295331,auitea1
4994,Auckland Islands Teal,613850005,auitea1
4995,Campbell Islands Teal,446569751,caitea1
4996,Campbell Islands Teal,116717511,caitea1
4997,Campbell Islands Teal,613258502,caitea1
4998,Campbell Islands Teal,446569761,caitea1
4999,Campbell Islands Teal,613289307,caitea1
5000,Campbell Islands Teal,204982421,caitea1
5001,Campbell Islands Teal,204982411,caitea1
5002,Campbell Islands Teal,183418351,caitea1
5003,Campbell Islands Teal,89314711,caitea1
5004,Campbell Islands Teal,89314941,caitea1
5005,Campbell Islands Teal,183418411,caitea1
5006,Campbell Islands Teal,183418221,caitea1
5007,Campbell Islands Teal,183418181,caitea1
5008,Campbell Islands Teal,193756331,caitea1
5009,Campbell Islands Teal,613046709,caitea1
5010,Campbell Islands Teal,296308331,caitea1
5011,Campbell Islands Teal,296308311,caitea1
5012,Campbell Islands Teal,296308301,caitea1
5013,Campbell Islands Teal,193756321,caitea1
5014,Campbell Islands Teal,89315681,caitea1
5015,Campbell Islands Teal,613046692,caitea1
5016,Campbell Islands Teal,516199731,caitea1
5017,Campbell Islands Teal,296308471,caitea1
5018,Campbell Islands Teal,296308421,caitea1
5019,Campbell Islands Teal,296308401,caitea1
5020,Campbell Islands Teal,296308371,caitea1
5021,Campbell Islands Teal,296308351,caitea1
5022,Campbell Islands Teal,296308321,caitea1
5023,Campbell Islands Teal,296308291,caitea1
5024,Campbell Islands Teal,239624191,caitea1
5025,Brown Teal,500050331,brotea1
5026,Brown Teal,79874031,brotea1
5027,Brown Teal,52500681,brotea1
5028,Brown Teal,128474241,brotea1
5029,Brown Teal,44754961,brotea1
5030,Brown Teal,60595051,brotea1
5031,Brown Teal,558161861,brotea1
5032,Brown Teal,204557331,brotea1
5033,Brown Teal,206169321,brotea1
5034,Brown Teal,204852321,brotea1
5035,Brown Teal,85089201,brotea1
5036,Brown Teal,55575821,brotea1
5037,Brown Teal,55576121,brotea1
5038,Brown Teal,608565284,brotea1
5039,Brown Teal,565875711,brotea1
5040,Brown Teal,143253151,brotea1
5041,Brown Teal,589655351,brotea1
5042,Brown Teal,589655171,brotea1
5043,Brown Teal,589655131,brotea1
5044,Brown Teal,473166321,brotea1
5045,Brown Teal,523180311,brotea1
5046,Brown Teal,206004121,brotea1
5047,Brown Teal,206004111,brotea1
5048,Brown Teal,120524491,brotea1
5049,Brown Teal,612365703,brotea1
5050,Brown Teal,484235031,brotea1
5051,Brown Teal,613794769,brotea1
5052,Brown Teal,492799161,brotea1
5053,Brown Teal,480675651,brotea1
5054,Brown Teal,305426151,brotea1
5055,Pink-eared Duck,212604751,pieduc1
5056,Pink-eared Duck,131104911,pieduc1
5057,Pink-eared Duck,116066731,pieduc1
5058,Pink-eared Duck,85973991,pieduc1
5059,Pink-eared Duck,208018601,pieduc1
5060,Pink-eared Duck,603587221,pieduc1
5061,Pink-eared Duck,64587161,pieduc1
5062,Pink-eared Duck,293315591,pieduc1
5063,Pink-eared Duck,551909341,pieduc1
5064,Pink-eared Duck,479885701,pieduc1
5065,Pink-eared Duck,523496991,pieduc1
5066,Pink-eared Duck,612914446,pieduc1
5067,Pink-eared Duck,606172511,pieduc1
5068,Pink-eared Duck,610684002,pieduc1
5069,Pink-eared Duck,574275961,pieduc1
5070,Pink-eared Duck,364808631,pieduc1
5071,Pink-eared Duck,184517281,pieduc1
5072,Pink-eared Duck,610461394,pieduc1
5073,Pink-eared Duck,206217231,pieduc1
5074,Pink-eared Duck,610132304,pieduc1
5075,Pink-eared Duck,609664514,pieduc1
5076,Pink-eared Duck,587094841,pieduc1
5077,Pink-eared Duck,76808691,pieduc1
5078,Pink-eared Duck,222371781,pieduc1
5079,Pink-eared Duck,477870861,pieduc1
5080,Pink-eared Duck,565799841,pieduc1
5081,Pink-eared Duck,66503481,pieduc1
5082,Pink-eared Duck,478125621,pieduc1
5083,Pink-eared Duck,304700071,pieduc1
5084,Pink-eared Duck,93954421,pieduc1
5085,Marbled Duck,446968561,martea1
5086,Marbled Duck,533315531,martea1
5087,Marbled Duck,418857311,martea1
5088,Marbled Duck,546812191,martea1
5089,Marbled Duck,507342391,martea1
5090,Marbled Duck,540122221,martea1
5091,Marbled Duck,450671211,martea1
5092,Marbled Duck,535415041,martea1
5093,Marbled Duck,26399321,martea1
5094,Marbled Duck,348303691,martea1
5095,Marbled Duck,194860451,martea1
5096,Marbled Duck,348303701,martea1
5097,Marbled Duck,424153961,martea1
5098,Marbled Duck,541124721,martea1
5099,Marbled Duck,345685661,martea1
5100,Marbled Duck,553415341,martea1
5101,Marbled Duck,66192621,martea1
5102,Marbled Duck,604373601,martea1
5103,Marbled Duck,602664351,martea1
5104,Marbled Duck,533315471,martea1
5105,Marbled Duck,526421421,martea1
5106,Marbled Duck,407207931,martea1
5107,Marbled Duck,578243641,martea1
5108,Marbled Duck,361463041,martea1
5109,Marbled Duck,414482391,martea1
5110,Marbled Duck,543648531,martea1
5111,Marbled Duck,423642371,martea1
5112,Marbled Duck,423539801,martea1
5113,Marbled Duck,608306120,martea1
5114,Marbled Duck,604356451,martea1
5115,Pink-headed Duck,726247,pihduc1
5116,Pink-headed Duck,726248,pihduc1
5117,Pink-headed Duck,726246,pihduc1
5118,White-winged Duck,205939921,whwduc1
5119,White-winged Duck,458474531,whwduc1
5120,White-winged Duck,499432731,whwduc1
5121,White-winged Duck,205710821,whwduc1
5122,White-winged Duck,50986711,whwduc1
5123,White-winged Duck,103653521,whwduc1
5124,White-winged Duck,462342341,whwduc1
5125,White-winged Duck,426909651,whwduc1
5126,White-winged Duck,284366221,whwduc1
5127,White-winged Duck,205102851,whwduc1
5128,White-winged Duck,173589621,whwduc1
5129,White-winged Duck,205774911,whwduc1
5130,White-winged Duck,214939861,whwduc1
5131,White-winged Duck,598347401,whwduc1
5132,White-winged Duck,508416871,whwduc1
5133,White-winged Duck,438132961,whwduc1
5134,White-winged Duck,205864051,whwduc1
5135,White-winged Duck,205862131,whwduc1
5136,White-winged Duck,205862121,whwduc1
5137,White-winged Duck,205710811,whwduc1
5138,White-winged Duck,221956321,whwduc1
5139,White-winged Duck,508418571,whwduc1
5140,White-winged Duck,613028730,whwduc1
5141,White-winged Duck,508416861,whwduc1
5142,White-winged Duck,461057001,whwduc1
5143,White-winged Duck,438132921,whwduc1
5144,White-winged Duck,284366211,whwduc1
5145,White-winged Duck,284366171,whwduc1
5146,White-winged Duck,438132931,whwduc1
5147,White-winged Duck,438132911,whwduc1
5148,Red-crested Pochard,203074381,recpoc
5149,Red-crested Pochard,23442101,recpoc
5150,Red-crested Pochard,315616931,recpoc
5151,Red-crested Pochard,412820391,recpoc
5152,Red-crested Pochard,208582651,recpoc
5153,Red-crested Pochard,203077761,recpoc
5154,Red-crested Pochard,203077731,recpoc
5155,Red-crested Pochard,203077811,recpoc
5156,Red-crested Pochard,348211311,recpoc
5157,Red-crested Pochard,46654081,recpoc
5158,Red-crested Pochard,530734611,recpoc
5159,Red-crested Pochard,216896211,recpoc
5160,Red-crested Pochard,203078001,recpoc
5161,Red-crested Pochard,143927871,recpoc
5162,Red-crested Pochard,23442081,recpoc
5163,Red-crested Pochard,210536211,recpoc
5164,Red-crested Pochard,203074391,recpoc
5165,Red-crested Pochard,435111401,recpoc
5166,Red-crested Pochard,63724721,recpoc
5167,Red-crested Pochard,513771891,recpoc
5168,Red-crested Pochard,516442231,recpoc
5169,Red-crested Pochard,411209751,recpoc
5170,Red-crested Pochard,143927901,recpoc
5171,Red-crested Pochard,29841911,recpoc
5172,Red-crested Pochard,40154321,recpoc
5173,Red-crested Pochard,512662231,recpoc
5174,Red-crested Pochard,216896231,recpoc
5175,Red-crested Pochard,64176391,recpoc
5176,Red-crested Pochard,508647401,recpoc
5177,Red-crested Pochard,200395531,recpoc
5178,Southern Pochard,100107781,soupoc1
5179,Southern Pochard,584285361,soupoc1
5180,Southern Pochard,584285391,soupoc1
5181,Southern Pochard,206175421,soupoc1
5182,Southern Pochard,584285381,soupoc1
5183,Southern Pochard,584285351,soupoc1
5184,Southern Pochard,584285371,soupoc1
5185,Southern Pochard,518800201,soupoc1
5186,Southern Pochard,206175411,soupoc1
5187,Southern Pochard,97447461,soupoc1
5188,Southern Pochard,601873361,soupoc1
5189,Southern Pochard,65172791,soupoc1
5190,Southern Pochard,47865261,soupoc1
5191,Southern Pochard,68649781,soupoc1
5192,Southern Pochard,588900051,soupoc1
5193,Southern Pochard,536339531,soupoc1
5194,Southern Pochard,518800211,soupoc1
5195,Southern Pochard,153938281,soupoc1
5196,Southern Pochard,74542831,soupoc1
5197,Southern Pochard,118894821,soupoc1
5198,Southern Pochard,118894811,soupoc1
5199,Southern Pochard,601834541,soupoc1
5200,Southern Pochard,592425891,soupoc1
5201,Southern Pochard,489693021,soupoc1
5202,Southern Pochard,173025671,soupoc1
5203,Southern Pochard,81388951,soupoc1
5204,Southern Pochard,588899951,soupoc1
5205,Southern Pochard,443109221,soupoc1
5206,Southern Pochard,118894701,soupoc1
5207,Southern Pochard,113337971,soupoc1
5208,Rosy-billed Pochard,312916451,robpoc1
5209,Rosy-billed Pochard,312915511,robpoc1
5210,Rosy-billed Pochard,64759731,robpoc1
5211,Rosy-billed Pochard,312915521,robpoc1
5212,Rosy-billed Pochard,105414521,robpoc1
5213,Rosy-billed Pochard,264361001,robpoc1
5214,Rosy-billed Pochard,317806821,robpoc1
5215,Rosy-billed Pochard,612353620,robpoc1
5216,Rosy-billed Pochard,611640345,robpoc1
5217,Rosy-billed Pochard,611719483,robpoc1
5218,Rosy-billed Pochard,93978331,robpoc1
5219,Rosy-billed Pochard,611902988,robpoc1
5220,Rosy-billed Pochard,335539901,robpoc1
5221,Rosy-billed Pochard,611719484,robpoc1
5222,Rosy-billed Pochard,174853661,robpoc1
5223,Rosy-billed Pochard,537991981,robpoc1
5224,Rosy-billed Pochard,174853671,robpoc1
5225,Rosy-billed Pochard,205177051,robpoc1
5226,Rosy-billed Pochard,87203461,robpoc1
5227,Rosy-billed Pochard,612720119,robpoc1
5228,Rosy-billed Pochard,611904850,robpoc1
5229,Rosy-billed Pochard,610352886,robpoc1
5230,Rosy-billed Pochard,530697271,robpoc1
5231,Rosy-billed Pochard,501808561,robpoc1
5232,Rosy-billed Pochard,481235341,robpoc1
5233,Rosy-billed Pochard,352420801,robpoc1
5234,Rosy-billed Pochard,352228791,robpoc1
5235,Rosy-billed Pochard,22552091,robpoc1
5236,Rosy-billed Pochard,287512271,robpoc1
5237,Rosy-billed Pochard,183778411,robpoc1
5238,Canvasback,312758991,canvas
5239,Canvasback,449683161,canvas
5240,Canvasback,315207731,canvas
5241,Canvasback,141624681,canvas
5242,Canvasback,141622991,canvas
5243,Canvasback,315754691,canvas
5244,Canvasback,462222981,canvas
5245,Canvasback,157218321,canvas
5246,Canvasback,611756713,canvas
5247,Canvasback,580193011,canvas
5248,Canvasback,317796691,canvas
5249,Canvasback,283066111,canvas
5250,Canvasback,513601501,canvas
5251,Canvasback,598529061,canvas
5252,Canvasback,136554721,canvas
5253,Canvasback,294403681,canvas
5254,Canvasback,198919961,canvas
5255,Canvasback,136555621,canvas
5256,Canvasback,27272431,canvas
5257,Canvasback,208219131,canvas
5258,Canvasback,136531001,canvas
5259,Canvasback,462455661,canvas
5260,Canvasback,198919901,canvas
5261,Canvasback,525241861,canvas
5262,Canvasback,435953151,canvas
5263,Canvasback,393996281,canvas
5264,Canvasback,48479041,canvas
5265,Canvasback,310159171,canvas
5266,Canvasback,294959611,canvas
5267,Canvasback,502538721,canvas
5268,Redhead,390128161,redhea
5269,Redhead,385345481,redhea
5270,Redhead,415513561,redhea
5271,Redhead,136555251,redhea
5272,Redhead,340268431,redhea
5273,Redhead,313253231,redhea
5274,Redhead,315377261,redhea
5275,Redhead,384395691,redhea
5276,Redhead,310583981,redhea
5277,Redhead,427536671,redhea
5278,Redhead,413277301,redhea
5279,Redhead,61674561,redhea
5280,Redhead,311477351,redhea
5281,Redhead,540111671,redhea
5282,Redhead,420592711,redhea
5283,Redhead,407704171,redhea
5284,Redhead,322113401,redhea
5285,Redhead,412673301,redhea
5286,Redhead,501359211,redhea
5287,Redhead,297779161,redhea
5288,Redhead,390517311,redhea
5289,Redhead,415513571,redhea
5290,Redhead,429341001,redhea
5291,Redhead,48361491,redhea
5292,Redhead,466675801,redhea
5293,Redhead,540111691,redhea
5294,Redhead,386628711,redhea
5295,Redhead,500668051,redhea
5296,Redhead,611961488,redhea
5297,Redhead,385345491,redhea
5298,Common Pochard,462692491,compoc
5299,Common Pochard,396331801,compoc
5300,Common Pochard,204243991,compoc
5301,Common Pochard,182439471,compoc
5302,Common Pochard,412311261,compoc
5303,Common Pochard,204565641,compoc
5304,Common Pochard,23442071,compoc
5305,Common Pochard,204565651,compoc
5306,Common Pochard,499540211,compoc
5307,Common Pochard,63807371,compoc
5308,Common Pochard,281738001,compoc
5309,Common Pochard,23442121,compoc
5310,Common Pochard,504580171,compoc
5311,Common Pochard,309439031,compoc
5312,Common Pochard,402318931,compoc
5313,Common Pochard,394404211,compoc
5314,Common Pochard,540451471,compoc
5315,Common Pochard,511704691,compoc
5316,Common Pochard,394404001,compoc
5317,Common Pochard,311647301,compoc
5318,Common Pochard,341490071,compoc
5319,Common Pochard,198274191,compoc
5320,Common Pochard,612631253,compoc
5321,Common Pochard,612631195,compoc
5322,Common Pochard,513320411,compoc
5323,Common Pochard,304618001,compoc
5324,Common Pochard,182439461,compoc
5325,Common Pochard,87118631,compoc
5326,Common Pochard,422226951,compoc
5327,Common Pochard,422226941,compoc
5328,Ring-necked Duck,89398921,rinduc
